run_key,frame_num,filename,mu_x,mu_y,fwhm_x,fwhm_y,failure_mode
bridgetstatic,3424,bridgetstatic3424 26-06-27 00-50-52.fits,2591.999999995292,1011.4650167848685,1546.558324727779,10.54336118008766,fwhm_over_max
bridgetstatic,3425,bridgetstatic3425 26-06-27 00-51-52.fits,2591.999999999572,1012.418560291102,1481.7413405598045,10.87340929311655,fwhm_over_max
bridgetstatic,3426,bridgetstatic3426 26-06-27 00-52-52.fits,2591.9999999928746,1012.7193667521992,1602.178094150894,10.284834061220934,fwhm_over_max
bridgetstatic,3427,bridgetstatic3427 26-06-27 00-53-52.fits,2591.99999999937,1943.999998661973,1574.2895538081314,2.3548323883512285,fwhm_over_max
bridgetstatic,3429,bridgetstatic3429 26-06-27 00-55-52.fits,2591.999999996287,1011.0800016134272,1723.5480595241786,11.09743637084339,fwhm_over_max
bridgetstatic,3430,bridgetstatic3430 26-06-27 00-56-52.fits,2591.999999999344,78.16953771455852,2056.0774447331755,261.69395522851505,fwhm_over_max
bridgetstatic,3431,bridgetstatic3431 26-06-27 00-57-52.fits,2591.9999999980014,108.79581131091946,2110.0143930102013,123.08038787869252,fwhm_over_max
bridgetstatic,3432,bridgetstatic3432 26-06-27 00-58-52.fits,2591.9999999999545,1936.6944442920517,1837.8364885640715,2288.825421509451,sigma_railed_to_bound
bridgetstatic,3433,bridgetstatic3433 26-06-27 00-59-52.fits,2591.999999853909,1012.0353111664824,1799.1904097461731,10.620909779796236,fwhm_over_max
bridgetstatic,3434,bridgetstatic3434 26-06-27 01-00-52.fits,2591.9999999999945,1010.5589263515656,1730.6924771404083,11.347453285044825,fwhm_over_max
bridgetstatic,3435,bridgetstatic3435 26-06-27 01-01-52.fits,2591.999999999988,1010.5505129564028,1955.4581934456185,11.035869213908317,fwhm_over_max
bridgetstatic,3436,bridgetstatic3436 26-06-27 01-02-52.fits,2591.9999999838683,1008.933807191378,1951.7367626832392,9.191572870209717,fwhm_over_max
bridgetstatic,3437,bridgetstatic3437 26-06-27 01-03-53.fits,2591.999999644406,1793.4452254218995,1485.1590402615825,151.01661165403507,fwhm_over_max
bridgetstatic,3438,bridgetstatic3438 26-06-27 01-04-52.fits,2591.9999999998267,1009.5888712510832,1799.7184857244708,9.35406935393598,fwhm_over_max
bridgetstatic,3439,bridgetstatic3439 26-06-27 01-05-52.fits,2591.9999999545416,67.08926765251974,1643.6160238677287,526.3949657730343,fwhm_over_max
bridgetstatic,3440,bridgetstatic3440 26-06-27 01-06-52.fits,2591.999999986256,1008.684626701463,2147.685107822012,10.91247488431108,fwhm_over_max
bridgetstatic,3441,bridgetstatic3441 26-06-27 01-07-52.fits,2591.999999999556,1004.33828470219,1667.747633219033,10.280548506581985,fwhm_over_max
bridgetstatic,3442,bridgetstatic3442 26-06-27 01-08-52.fits,2591.9999999999923,1005.8525616176844,1528.3968471813675,13.39483765118118,fwhm_over_max
bridgetstatic,3443,bridgetstatic3443 26-06-27 01-09-53.fits,2591.999999999982,87.51984552864346,1761.0158788533747,237.92218854615888,fwhm_over_max
bridgetstatic,3444,bridgetstatic3444 26-06-27 01-10-52.fits,2591.999999999992,1007.1251184643182,1680.8532953269598,15.596451038626345,fwhm_over_max
bridgetstatic,3445,bridgetstatic3445 26-06-27 01-11-52.fits,2591.9999999922934,1006.7352549729816,1976.0563869276295,14.270111729297405,fwhm_over_max
bridgetstatic,3446,bridgetstatic3446 26-06-27 01-12-52.fits,2591.9999999984934,1007.2521813459316,2018.8965665382896,15.376168794957533,fwhm_over_max
bridgetstatic,3447,bridgetstatic3447 26-06-27 01-13-52.fits,2591.999999836421,1005.4434972681404,1980.140191775973,11.044373152915234,fwhm_over_max
bridgetstatic,3448,bridgetstatic3448 26-06-27 01-14-52.fits,2591.9999977624584,1003.6255126100468,1869.6824788299848,13.99249426141585,fwhm_over_max
bridgetstatic,3449,bridgetstatic3449 26-06-27 01-15-53.fits,2591.999999999965,669.4936085280598,1763.2616848462403,2288.8850836306488,sigma_railed_to_bound
bridgetstatic,3450,bridgetstatic3450 26-06-27 01-16-52.fits,2591.9999999997103,1001.0166411871515,1567.599831356234,15.79478081672825,fwhm_over_max
bridgetstatic,3451,bridgetstatic3451 26-06-27 01-17-52.fits,2591.9999999988268,1001.6045608050508,1750.4844112536064,12.7213209893595,fwhm_over_max
bridgetstatic,3452,bridgetstatic3452 26-06-27 01-18-52.fits,2591.999999998257,1000.6394591506626,2041.2162517756096,13.087186905807076,fwhm_over_max
bridgetstatic,3453,bridgetstatic3453 26-06-27 01-19-52.fits,2591.9999999990023,1002.2548679984848,2046.563455673546,11.510667921691558,fwhm_over_max
bridgetstatic,3455,bridgetstatic3455 26-06-27 01-21-52.fits,2591.99999999914,1943.998729209748,2160.297328601667,1416.6358109591988,fwhm_over_max
bridgetstatic,3456,bridgetstatic3456 26-06-27 01-22-52.fits,2591.9999999769307,1000.788841736656,1855.634514838738,11.540940157283853,fwhm_over_max
bridgetstatic,3457,bridgetstatic3457 26-06-27 01-23-53.fits,2591.99999996988,998.7075991103452,1617.1815774498148,16.795311777617698,fwhm_over_max
bridgetstatic,3458,bridgetstatic3458 26-06-27 01-24-52.fits,2591.9999999999955,568.3763947828658,1775.1505086807194,35.326275852343095,fwhm_over_max
bridgetstatic,3459,bridgetstatic3459 26-06-27 01-25-52.fits,2591.9999999800825,998.5361154241753,1772.047479514527,12.41615987372564,fwhm_over_max
bridgetstatic,3460,bridgetstatic3460 26-06-27 01-26-52.fits,2591.999999998946,347.7949347351508,1664.8603002175869,2288.8850835359963,sigma_railed_to_bound
bridgetstatic,3461,bridgetstatic3461 26-06-27 01-27-52.fits,2591.9999999966253,996.0290505564068,1758.2474539337245,19.41701690064005,fwhm_over_max
bridgetstatic,3462,bridgetstatic3462 26-06-27 01-28-52.fits,2591.9999999978186,996.5499499080942,1785.6884495490058,11.038060245566497,fwhm_over_max
bridgetstatic,3463,bridgetstatic3463 26-06-27 01-29-52.fits,2591.9999999296456,995.7823112664069,1680.0440085555877,14.047430640419284,fwhm_over_max
bridgetstatic,3464,bridgetstatic3464 26-06-27 01-30-52.fits,2591.999999998318,998.6428549082956,1886.215699607262,17.71974433580792,fwhm_over_max
bridgetstatic,3465,bridgetstatic3465 26-06-27 01-31-53.fits,2591.9999997187474,997.8797996754114,2501.933085477716,17.39200448015586,fwhm_over_max
bridgetstatic,3466,bridgetstatic3466 26-06-27 01-32-52.fits,2591.999999979937,996.1129837208462,1813.7376255535885,13.82288073857913,fwhm_over_max
bridgetstatic,3467,bridgetstatic3467 26-06-27 01-33-52.fits,2591.9999999962856,390.2094997534433,2040.7847127868863,2288.8850797792893,sigma_railed_to_bound
bridgetstatic,3468,bridgetstatic3468 26-06-27 01-34-52.fits,2591.999998330901,997.5127024084914,1995.8056101998816,15.288544385482767,fwhm_over_max
bridgetstatic,3469,bridgetstatic3469 26-06-27 01-35-52.fits,2591.999999999905,363.8471492156365,1880.4581873231675,63.39687608356582,fwhm_over_max
bridgetstatic,3470,bridgetstatic3470 26-06-27 01-36-52.fits,2591.999999993597,1777.3331132424703,1687.664512655579,4.758616351411474,fwhm_over_max
bridgetstatic,3471,bridgetstatic3471 26-06-27 01-37-52.fits,2591.999999996683,995.5929753840012,1847.6338538013636,14.530858784767387,fwhm_over_max
bridgetstatic,3472,bridgetstatic3472 26-06-27 01-38-52.fits,2591.999999924884,997.082997318946,1877.6092146162423,19.03260581998971,fwhm_over_max
bridgetstatic,3473,bridgetstatic3473 26-06-27 01-39-52.fits,2591.9999999724555,995.9793817967555,1965.712890607046,17.55840206362219,fwhm_over_max
bridgetstatic,3474,bridgetstatic3474 26-06-27 01-40-52.fits,2591.9999999989022,996.2188602369256,1676.271161226908,17.125566361556018,fwhm_over_max
bridgetstatic,3475,bridgetstatic3475 26-06-27 01-41-52.fits,2591.9999999999577,1425.2355468680196,1868.2794119166144,1171.451909344992,fwhm_over_max
bridgetstatic,3476,bridgetstatic3476 26-06-27 01-42-52.fits,2591.999999999999,996.5938731655056,1676.2842986604564,25.27176606404775,fwhm_over_max
bridgetstatic,3477,bridgetstatic3477 26-06-27 01-43-52.fits,2591.999999998483,995.5561411499197,1767.1149388584158,20.87732871613821,fwhm_over_max
bridgetstatic,3478,bridgetstatic3478 26-06-27 01-44-52.fits,2591.999999999985,996.9571654726542,1931.5121908385795,19.515678976189484,fwhm_over_max
bridgetstatic,3479,bridgetstatic3479 26-06-27 01-45-52.fits,2591.999999999998,998.2277458463536,1950.334502161713,22.413217040904165,fwhm_over_max
bridgetstatic,3480,bridgetstatic3480 26-06-27 01-46-52.fits,2591.999999999575,999.1865730665749,2024.0855359052728,14.685727703543249,fwhm_over_max
bridgetstatic,3481,bridgetstatic3481 26-06-27 01-47-52.fits,2591.99999999789,996.8395392533844,1991.4210993177048,20.91384741998164,fwhm_over_max
bridgetstatic,3482,bridgetstatic3482 26-06-27 01-48-52.fits,2591.9999997193613,0.0247782407732789,1930.4376241023283,625.205713530235,fwhm_over_max
bridgetstatic,3483,bridgetstatic3483 26-06-27 01-49-52.fits,2591.9999999970896,997.8981168916874,1668.3068025064383,13.20568325399305,fwhm_over_max
bridgetstatic,3484,bridgetstatic3484 26-06-27 01-50-53.fits,2591.9999999983625,152.75314550977208,1936.567893040879,329.4553837417393,fwhm_over_max
bridgetstatic,3485,bridgetstatic3485 26-06-27 01-51-53.fits,2591.9999999997367,997.8059503099648,1683.9356150197875,16.154629331020224,fwhm_over_max
bridgetstatic,3486,bridgetstatic3486 26-06-27 01-52-53.fits,2591.9999999987326,996.124597188754,1793.4085481290851,17.199509734225877,fwhm_over_max
bridgetstatic,3487,bridgetstatic3487 26-06-27 01-53-53.fits,2591.99999999982,995.7736058783046,1853.196463561727,17.720033504258396,fwhm_over_max
bridgetstatic,3488,bridgetstatic3488 26-06-27 01-54-53.fits,2591.9999999922475,187.52438973153596,2136.239111065446,176.61995548448135,fwhm_over_max
bridgetstatic,3489,bridgetstatic3489 26-06-27 01-55-53.fits,2591.999999392256,997.7182364710992,2545.7524315732708,20.02642644506323,fwhm_over_max
bridgetstatic,3490,bridgetstatic3490 26-06-27 01-56-53.fits,2591.99999991531,994.7627468647904,1869.4108039455164,16.96003226542203,fwhm_over_max
bridgetstatic,3491,bridgetstatic3491 26-06-27 01-57-53.fits,2591.999999998213,997.3716836006564,1872.821366242862,18.39585101249715,fwhm_over_max
bridgetstatic,3492,bridgetstatic3492 26-06-27 01-58-53.fits,2591.9999999998763,997.3060666421768,1673.0067861380296,24.84699507217949,fwhm_over_max
bridgetstatic,3493,bridgetstatic3493 26-06-27 01-59-53.fits,2591.9999999862725,248.9530220653718,1835.196668240489,126.16320915195617,fwhm_over_max
bridgetstatic,3494,bridgetstatic3494 26-06-27 02-00-53.fits,2591.999999608185,1943.0582469627043,1949.1263690019043,2.3992118639922877,fwhm_over_max
bridgetstatic,3495,bridgetstatic3495 26-06-27 02-01-53.fits,2591.9999982012546,996.4953074335808,2002.592102301146,19.529419029077165,fwhm_over_max
bridgetstatic,3496,bridgetstatic3496 26-06-27 02-02-53.fits,2591.999999981559,997.9512938638084,1500.4074165155544,21.76796848420233,fwhm_over_max
bridgetstatic,3497,bridgetstatic3497 26-06-27 02-03-53.fits,2591.9999992101098,1628.3521777107312,1938.649892777972,224.68669163501264,fwhm_over_max
bridgetstatic,3498,bridgetstatic3498 26-06-27 02-04-53.fits,2591.9999977547504,997.1559906866736,2219.7227818024858,17.168750555972743,fwhm_over_max
bridgetstatic,3499,bridgetstatic3499 26-06-27 02-05-53.fits,2591.9999999111105,182.56356731654745,1978.790950893176,205.7522483655532,fwhm_over_max
bridgetstatic,3500,bridgetstatic3500 26-06-27 02-06-53.fits,2591.999999841814,141.45504331706084,2100.478188815141,52.62567496416428,fwhm_over_max
bridgetstatic,3501,bridgetstatic3501 26-06-27 02-07-53.fits,2591.9999991621094,125.33413804606371,1855.8471916121669,140.79568314111208,fwhm_over_max
bridgetstatic,3503,bridgetstatic3503 26-06-27 02-09-53.fits,2591.999999668766,1002.68985492993,1891.6811780104797,19.53232068565894,fwhm_over_max
bridgetstatic,3504,bridgetstatic3504 26-06-27 02-10-53.fits,2591.999995510123,999.2192437361484,2058.4041546757594,19.2674540929421,fwhm_over_max
bridgetstatic,3505,bridgetstatic3505 26-06-27 02-11-53.fits,2591.9999999920765,141.6196313081932,2116.085447311561,2288.88508377008,sigma_railed_to_bound
bridgetstatic,3506,bridgetstatic3506 26-06-27 02-12-53.fits,2591.999999989561,998.5138015171584,1796.5696916240895,15.17995354024608,fwhm_over_max
bridgetstatic,3507,bridgetstatic3507 26-06-27 02-13-53.fits,2591.9999999999995,998.3454312179706,1873.571580671586,19.919674717694964,fwhm_over_max
bridgetstatic,3508,bridgetstatic3508 26-06-27 02-14-53.fits,2591.999999999968,998.529418737485,1719.1587225376857,21.598819622225133,fwhm_over_max
bridgetstatic,3509,bridgetstatic3509 26-06-27 02-15-53.fits,2591.999999999992,99.6905913166612,2034.2156109109517,1441.2865948122628,fwhm_over_max
bridgetstatic,3510,bridgetstatic3510 26-06-27 02-16-53.fits,2591.9999999999955,1002.015737500122,2122.49060868654,17.199336085638762,fwhm_over_max
bridgetstatic,3511,bridgetstatic3511 26-06-27 02-17-53.fits,2591.999999999969,1347.1288682723998,1829.0328259773196,973.0539764397616,fwhm_over_max
bridgetstatic,3512,bridgetstatic3512 26-06-27 02-18-53.fits,2591.9999999992974,1.0021056532593748,1848.010328470677,4.598599656051485,fwhm_over_max
bridgetstatic,3513,bridgetstatic3513 26-06-27 02-19-53.fits,2591.99999927923,770.204684041112,2245.3635087258967,2288.885083758081,sigma_railed_to_bound
bridgetstatic,3514,bridgetstatic3514 26-06-27 02-20-53.fits,2591.999999999998,999.2424607669128,2170.137782275762,26.36878359051252,fwhm_over_max
bridgetstatic,3515,bridgetstatic3515 26-06-27 02-21-53.fits,2591.999999999964,1816.828063395976,1850.8094227670565,70.10430617046805,fwhm_over_max
bridgetstatic,3516,bridgetstatic3516 26-06-27 02-22-53.fits,2591.999999982999,996.7832083885844,2250.873360198952,21.443809615028982,fwhm_over_max
bridgetstatic,3517,bridgetstatic3517 26-06-27 02-23-53.fits,2591.999999899572,1892.603277895245,1764.6137929264287,1754.4414532808755,fwhm_over_max
bridgetstatic,3518,bridgetstatic3518 26-06-27 02-24-53.fits,2591.999999998716,999.5379987468629,1988.635979901927,19.92136358733813,fwhm_over_max
bridgetstatic,3519,bridgetstatic3519 26-06-27 02-25-53.fits,2591.999999999729,1787.1296858648018,1637.3628850934524,105.57281672736735,fwhm_over_max
bridgetstatic,3520,bridgetstatic3520 26-06-27 02-26-53.fits,2591.999999996931,997.1430920657,1614.3800361807305,17.29597811142431,fwhm_over_max
bridgetstatic,3521,bridgetstatic3521 26-06-27 02-27-53.fits,2591.999999999553,997.4323017221916,1514.6500024914574,14.187779271809354,fwhm_over_max
bridgetstatic,3522,bridgetstatic3522 26-06-27 02-28-53.fits,2591.999999832773,1352.0264765607456,1618.5385664510056,2288.8850837698988,sigma_railed_to_bound
bridgetstatic,3523,bridgetstatic3523 26-06-27 02-29-53.fits,2591.999999999685,998.1616970664326,1817.401870253237,17.885460762070625,fwhm_over_max
bridgetstatic,3524,bridgetstatic3524 26-06-27 02-30-53.fits,2591.9999998533176,1003.880756508757,1880.414739099857,19.443356465287792,fwhm_over_max
bridgetstatic,3525,bridgetstatic3525 26-06-27 02-31-53.fits,2591.999999999939,1806.4758182750893,1804.1172278670008,18.40966889628575,fwhm_over_max
bridgetstatic,3526,bridgetstatic3526 26-06-27 02-32-53.fits,2591.999998611942,818.9504846784433,1893.8957601597333,2288.8850382059127,sigma_railed_to_bound
bridgetstatic,3527,bridgetstatic3527 26-06-27 02-33-53.fits,2591.9999999931883,1000.9710455991732,1864.8491631614972,16.01380259578769,fwhm_over_max
bridgetstatic,3528,bridgetstatic3528 26-06-27 02-34-53.fits,2591.9999999765955,996.4229638028949,1832.77979466322,19.316533649270376,fwhm_over_max
bridgetstatic,3529,bridgetstatic3529 26-06-27 02-35-53.fits,2591.999999999998,287.03051529047104,1741.9429255586538,98.05893201764673,fwhm_over_max
bridgetstatic,3530,bridgetstatic3530 26-06-27 02-36-53.fits,2591.999999969952,1000.3733764443818,1993.4207603046132,21.90887870676759,fwhm_over_max
bridgetstatic,3531,bridgetstatic3531 26-06-27 02-37-53.fits,2591.999999910976,1000.9709113370608,1542.9172544697226,18.10314231764109,fwhm_over_max
bridgetstatic,3532,bridgetstatic3532 26-06-27 02-38-53.fits,2591.999999899783,1000.7715779815446,2447.364116335945,17.439053285541902,fwhm_over_max
bridgetstatic,3533,bridgetstatic3533 26-06-27 02-39-53.fits,2591.998790710668,1002.4710732848253,1823.93875798154,19.16228067168394,fwhm_over_max
bridgetstatic,3534,bridgetstatic3534 26-06-27 02-40-53.fits,2591.9999999999045,1807.2280529625111,1883.3000244340203,359.13138372830787,fwhm_over_max
bridgetstatic,3535,bridgetstatic3535 26-06-27 02-41-53.fits,2591.999999823775,88.91295213730875,1707.5243721808763,230.2689718582972,fwhm_over_max
bridgetstatic,3536,bridgetstatic3536 26-06-27 02-42-53.fits,2591.99999988055,516.1110131471073,1993.9784424438756,1296.0937657734758,fwhm_over_max
bridgetstatic,3537,bridgetstatic3537 26-06-27 02-43-53.fits,2591.999999853041,1790.224052262666,1531.6984062817717,39.66039434714611,fwhm_over_max
bridgetstatic,3538,bridgetstatic3538 26-06-27 02-44-53.fits,2591.9999999998668,1004.372101945254,1760.246182864954,13.073314744685264,fwhm_over_max
bridgetstatic,3539,bridgetstatic3539 26-06-27 02-45-53.fits,2591.9999999871297,1006.0357989738462,2033.8824050513376,14.338539039836096,fwhm_over_max
bridgetstatic,3540,bridgetstatic3540 26-06-27 02-46-53.fits,2591.9999999999795,1004.9246325458475,1869.0047084474995,12.741298557038954,fwhm_over_max
bridgetstatic,3541,bridgetstatic3541 26-06-27 02-47-53.fits,2591.9999999999704,1007.5257730709566,1795.1671457837117,10.960954228427394,fwhm_over_max
bridgetstatic,3542,bridgetstatic3542 26-06-27 02-48-53.fits,2591.9999999992715,1009.11484018872,1924.62938470554,14.000380377563705,fwhm_over_max
bridgetstatic,3543,bridgetstatic3543 26-06-27 02-49-53.fits,2591.999999998526,1009.0095946610186,1794.387923304332,14.41145116489819,fwhm_over_max
bridgetstatic,3544,bridgetstatic3544 26-06-27 02-50-53.fits,2591.9999999998386,1011.0003839982036,1686.3637043778838,11.938744401119427,fwhm_over_max
bridgetstatic,3545,bridgetstatic3545 26-06-27 02-51-53.fits,2591.999999999999,1478.061463714277,1578.8290362989296,1032.655114687589,fwhm_over_max
bridgetstatic,3546,bridgetstatic3546 26-06-27 02-52-53.fits,2591.999999998951,1013.3226590998285,2019.187620427543,10.33444313823131,fwhm_over_max
bridgetstatic,3547,bridgetstatic3547 26-06-27 02-53-53.fits,2591.9999999999945,1013.411138674704,1835.9227554898775,10.15762163723545,fwhm_over_max
bridgetstatic,3548,bridgetstatic3548 26-06-27 02-54-53.fits,2591.99999999879,1010.320687694742,1891.670778337717,13.014107535575466,fwhm_over_max
bridgetstatic,3549,bridgetstatic3549 26-06-27 02-55-53.fits,2591.999999804753,1010.5553996403617,2215.6405419105986,11.158852696264468,fwhm_over_max
bridgetstatic,3550,bridgetstatic3550 26-06-27 02-56-53.fits,2591.9999999944644,1014.10669863716,1663.7853708403038,12.392636912958158,fwhm_over_max
bridgetstatic,3551,bridgetstatic3551 26-06-27 02-57-53.fits,2591.9999999999995,1012.3049855634014,1758.630685855472,12.368544239210635,fwhm_over_max
bridgetstatic,3552,bridgetstatic3552 26-06-27 02-58-53.fits,2591.9999999999054,1009.3640032230304,1607.4780792732165,12.55305246905031,fwhm_over_max
bridgetstatic,3553,bridgetstatic3553 26-06-27 02-59-53.fits,2591.9999999489964,1236.566698326365,1996.46773848662,913.3389448440396,fwhm_over_max
bridgetstatic,3554,bridgetstatic3554 26-06-27 03-00-53.fits,2591.9999999086717,190.18237008760696,2027.6887493641077,415.2300723088088,fwhm_over_max
bridgetstatic,3555,bridgetstatic3555 26-06-27 03-01-53.fits,2591.9999999999995,1239.1810642318296,1698.27869696866,1782.0740399352337,fwhm_over_max
bridgetstatic,3556,bridgetstatic3556 26-06-27 03-02-53.fits,2591.9999999999964,1910.68418267555,1856.3937497306345,15.114429006993984,fwhm_over_max
bridgetstatic,3557,bridgetstatic3557 26-06-27 03-03-53.fits,2591.999999922903,1646.881376834741,2061.930021094765,1830.2981696445752,fwhm_over_max
bridgetstatic,3558,bridgetstatic3558 26-06-27 03-04-53.fits,2591.9999999880574,1010.432863006047,2192.943310504102,10.678690700159002,fwhm_over_max
bridgetstatic,3559,bridgetstatic3559 26-06-27 03-05-53.fits,2591.9999999872925,1008.0357783547214,2039.1473069855829,11.537843810993747,fwhm_over_max
bridgetstatic,3560,bridgetstatic3560 26-06-27 03-06-53.fits,2591.999999999748,1008.1968065524696,1777.600095456173,8.949893483917563,fwhm_over_max
bridgetstatic,3561,bridgetstatic3561 26-06-27 03-07-53.fits,2591.99999999682,1005.688084127683,1556.0800406439985,9.66821547451875,fwhm_over_max
bridgetstatic,3562,bridgetstatic3562 26-06-27 03-08-53.fits,2591.9999999205475,1006.70412990205,1886.037266111444,10.15905796152324,fwhm_over_max
bridgetstatic,3563,bridgetstatic3563 26-06-27 03-09-53.fits,2591.9999999999995,1007.15980586234,1678.7227969193084,16.18503221032394,fwhm_over_max
bridgetstatic,3564,bridgetstatic3564 26-06-27 03-10-53.fits,2591.999999999998,1002.0872828157168,1769.65974285993,12.5836434272813,fwhm_over_max
bridgetstatic,3565,bridgetstatic3565 26-06-27 03-11-53.fits,2591.999999999833,1006.135177028394,1647.5161486556592,13.870573615134337,fwhm_over_max
bridgetstatic,3566,bridgetstatic3566 26-06-27 03-12-53.fits,2591.999999999904,1004.7877766767488,1773.3778221380337,12.579662804254776,fwhm_over_max
bridgetstatic,3567,bridgetstatic3567 26-06-27 03-13-53.fits,2591.999999994636,768.1826777450358,1982.845218329386,2288.8850837700293,sigma_railed_to_bound
bridgetstatic,3568,bridgetstatic3568 26-06-27 03-14-53.fits,2591.9999999570987,1943.9999999881072,1571.2327732588567,1459.7051488690813,fwhm_over_max
bridgetstatic,3569,bridgetstatic3569 26-06-27 03-15-53.fits,2591.9999999976,1001.4041441055994,1765.450976279079,11.380013765644312,fwhm_over_max
bridgetstatic,3570,bridgetstatic3570 26-06-27 03-16-53.fits,2591.999999940229,1002.4858224418746,1739.528285819863,14.62274530406555,fwhm_over_max
bridgetstatic,3571,bridgetstatic3571 26-06-27 03-17-53.fits,2591.9999999953784,61.03338237234727,1757.9640475647675,348.0275688018691,fwhm_over_max
bridgetstatic,3572,bridgetstatic3572 26-06-27 03-18-53.fits,2591.999999978936,1002.9570268469352,1918.325328971968,15.986612653794158,fwhm_over_max
bridgetstatic,3573,bridgetstatic3573 26-06-27 03-19-53.fits,2591.9999814674857,1359.4070390899928,2127.860684187217,918.9061124878956,fwhm_over_max
bridgetstatic,3574,bridgetstatic3574 26-06-27 03-20-53.fits,2591.999999947152,301.2360419322117,1798.7950962617103,50.24175747314151,fwhm_over_max
bridgetstatic,3575,bridgetstatic3575 26-06-27 03-21-53.fits,2591.9999999987594,117.0928631240734,1980.986754388526,176.35876765306736,fwhm_over_max
bridgetstatic,3576,bridgetstatic3576 26-06-27 03-22-53.fits,2591.999999540973,997.6956525251096,1900.2702624923977,15.47495380506346,fwhm_over_max
bridgetstatic,3577,bridgetstatic3577 26-06-27 03-23-53.fits,2591.999999994863,1000.655166888944,1817.9570403894656,11.752576998602857,fwhm_over_max
bridgetstatic,3578,bridgetstatic3578 26-06-27 03-24-54.fits,2591.999991554566,1000.1341302841646,1986.571077363133,26.02860908673324,fwhm_over_max
bridgetstatic,3579,bridgetstatic3579 26-06-27 03-25-54.fits,2591.9999999999995,659.4967882089102,1271.8014493562932,1230.0100512022711,fwhm_over_max
bridgetstatic,3580,bridgetstatic3580 26-06-27 03-26-54.fits,2591.999999999767,997.4675920244422,1893.8680890631504,13.432402570227616,fwhm_over_max
bridgetstatic,3581,bridgetstatic3581 26-06-27 03-27-54.fits,2591.9999999994657,1203.9485344078855,1438.414177931866,2288.885083756559,sigma_railed_to_bound
bridgetstatic,3582,bridgetstatic3582 26-06-27 03-28-54.fits,2591.999999998951,1705.6193847598754,1979.2725257489049,2288.8850830099045,sigma_railed_to_bound
bridgetstatic,3583,bridgetstatic3583 26-06-27 03-29-54.fits,2591.999999977032,997.6342878895584,2073.174043265148,8.657791673489957,fwhm_over_max
bridgetstatic,3584,bridgetstatic3584 26-06-27 03-30-54.fits,2591.999999999812,997.7554933634844,2057.2438826550047,15.81765491201394,fwhm_over_max
bridgetstatic,3585,bridgetstatic3585 26-06-27 03-31-54.fits,2591.999999724489,996.2428574522348,2086.149179491853,18.28676884401629,fwhm_over_max
bridgetstatic,3586,bridgetstatic3586 26-06-27 03-32-54.fits,2591.9999999996453,1235.65067819727,1775.68153542484,1343.4696253015811,fwhm_over_max
bridgetstatic,3587,bridgetstatic3587 26-06-27 03-33-54.fits,2591.99999999997,999.962882174071,1625.021155355761,15.693020977378724,fwhm_over_max
bridgetstatic,3588,bridgetstatic3588 26-06-27 03-34-54.fits,2591.9999999995443,996.2168354707414,1891.260267563517,13.846594289814725,fwhm_over_max
bridgetstatic,3589,bridgetstatic3589 26-06-27 03-35-54.fits,2591.9999999890506,995.0867365619984,1800.8804188252243,18.846326751188197,fwhm_over_max
bridgetstatic,3590,bridgetstatic3590 26-06-27 03-36-54.fits,2591.999999999992,1843.7098311997256,1794.5999186378958,332.9844368326994,fwhm_over_max
bridgetstatic,3591,bridgetstatic3591 26-06-27 03-37-54.fits,2591.999999996685,1684.667267270279,1765.955572812629,1297.3362386789331,fwhm_over_max
bridgetstatic,3592,bridgetstatic3592 26-06-27 03-38-54.fits,2591.9999999999764,997.6374805818732,1586.6479082057654,19.76965482446953,fwhm_over_max
bridgetstatic,3593,bridgetstatic3593 26-06-27 03-39-55.fits,2591.9999999971665,992.6295041996124,1732.003019346186,18.448990989886315,fwhm_over_max
bridgetstatic,3594,bridgetstatic3594 26-06-27 03-40-55.fits,2591.999999926864,1720.478708637823,1739.069241313209,124.38332235005092,fwhm_over_max
bridgetstatic,3595,bridgetstatic3595 26-06-27 03-41-55.fits,2591.9999999999973,995.135526108732,1878.6817163615608,20.22317255055675,fwhm_over_max
bridgetstatic,3596,bridgetstatic3596 26-06-27 03-42-55.fits,2591.9999999945885,994.8436636047892,1680.5795785031344,22.638034600681387,fwhm_over_max
bridgetstatic,3597,bridgetstatic3597 26-06-27 03-43-55.fits,2591.999999836117,1829.4224180311703,1792.458721976287,209.83068643365604,fwhm_over_max
bridgetstatic,3598,bridgetstatic3598 26-06-27 03-44-55.fits,2591.9999998684093,1943.999968907754,1553.9731504610004,1924.3142157674813,fwhm_over_max
bridgetstatic,3599,bridgetstatic3599 26-06-27 03-45-55.fits,2591.999999999832,994.6841794851256,1998.610365502276,15.402090929468311,fwhm_over_max
bridgetstatic,3600,bridgetstatic3600 26-06-27 03-46-55.fits,2591.99999999898,993.1664904779792,1827.531474161882,16.06785322016491,fwhm_over_max
bridgetstatic,3601,bridgetstatic3601 26-06-27 03-47-55.fits,2591.999999978249,994.7030366455998,1990.6985598067383,16.838901123736385,fwhm_over_max
bridgetstatic,3602,bridgetstatic3602 26-06-27 03-48-55.fits,2591.999999999648,996.8205592430284,2119.6779815754853,15.818844658982645,fwhm_over_max
bridgetstatic,3603,bridgetstatic3603 26-06-27 03-49-55.fits,2591.9999999995134,41.76478920691822,2908.500557649474,70.49172390523712,fwhm_over_max
