dot_x,dot_y,dot_fwhm_x,dot_fwhm_y,laser_x,laser_y
nan,nan,nan,nan,1.235396373396262561e+03,1.196771797411780199e+03
nan,nan,nan,nan,1.236521882299031404e+03,1.195252725866342416e+03
nan,nan,nan,nan,1.238058546909524466e+03,1.194786991599276917e+03
nan,nan,nan,nan,1.236653687682945247e+03,1.195256443183011925e+03
nan,nan,nan,nan,1.239309777946376471e+03,1.192073040965306063e+03
nan,nan,nan,nan,1.238758592058069098e+03,1.193614458462200901e+03
nan,nan,nan,nan,1.238552350645851675e+03,1.195214581929009910e+03
nan,nan,nan,nan,1.235166828003591036e+03,1.197989162124960785e+03
nan,nan,nan,nan,1.235637054754442033e+03,1.197102109446390841e+03
nan,nan,nan,nan,1.238082071110634388e+03,1.193487563298518126e+03
nan,nan,nan,nan,1.235482963549425222e+03,1.196384741175628733e+03
nan,nan,nan,nan,1.239252478991827502e+03,1.192584776839182950e+03
nan,nan,nan,nan,1.236301338430606393e+03,1.194927842174668058e+03
nan,nan,nan,nan,1.237458590885586545e+03,1.194566678798475550e+03
nan,nan,nan,nan,1.236468075131859450e+03,1.195101953169047420e+03
nan,nan,nan,nan,1.236269392079781937e+03,1.195571272787616181e+03
nan,nan,nan,nan,1.238974309029460528e+03,1.193841344174794585e+03
nan,nan,nan,nan,1.237083556648794911e+03,1.195651990035145445e+03
nan,nan,nan,nan,1.236245249016314119e+03,1.196861472220336509e+03
nan,nan,nan,nan,1.235771494374469967e+03,1.195107556605685204e+03
nan,nan,nan,nan,1.235162992668451125e+03,1.197410960385752105e+03
nan,nan,nan,nan,1.237919733884183188e+03,1.193946011380063510e+03
nan,nan,nan,nan,1.236914273974435673e+03,1.194039053954553765e+03
nan,nan,nan,nan,1.236464012319200037e+03,1.196938202546736193e+03
nan,nan,nan,nan,1.238288423627269140e+03,1.193894186524025145e+03
nan,nan,nan,nan,1.235289357165407637e+03,1.196741793098747166e+03
nan,nan,nan,nan,1.235852516396808142e+03,1.194125555927944333e+03
nan,nan,nan,nan,1.237804941920823012e+03,1.192601896426601343e+03
nan,nan,nan,nan,1.237460615605278008e+03,1.193450814293134044e+03
nan,nan,nan,nan,1.238588119808751571e+03,1.191890746163551967e+03
nan,nan,nan,nan,1.237196326646962916e+03,1.192928704090526708e+03
nan,nan,nan,nan,1.235264383328445319e+03,1.197574062417359755e+03
nan,nan,nan,nan,1.237995769186172538e+03,1.191910283911372062e+03
nan,nan,nan,nan,1.238592526750621801e+03,1.191945562912496143e+03
nan,nan,nan,nan,1.235459249407658717e+03,1.196318051041974286e+03
nan,nan,nan,nan,1.238585291824092337e+03,1.189590494398284818e+03
nan,nan,nan,nan,1.234900198572978297e+03,1.197298706035798659e+03
nan,nan,nan,nan,1.236698733498757065e+03,1.194378136365189221e+03
nan,nan,nan,nan,1.236161040408251210e+03,1.196000025870463787e+03
nan,nan,nan,nan,1.237462416496969809e+03,1.193586900759235959e+03
nan,nan,nan,nan,1.236796049173323581e+03,1.194861446551841709e+03
nan,nan,nan,nan,1.237803816488888515e+03,1.191169060034630093e+03
nan,nan,nan,nan,1.235995319280873673e+03,1.195524848665746049e+03
nan,nan,nan,nan,1.235196487042733224e+03,1.197746918710743103e+03
nan,nan,nan,nan,1.235625403890320740e+03,1.197981388227341768e+03
nan,nan,nan,nan,1.238690372997455597e+03,1.192468601505310971e+03
nan,nan,nan,nan,1.238426867114993001e+03,1.192257452350883113e+03
nan,nan,nan,nan,1.237056006045494769e+03,1.193813404678067400e+03
nan,nan,nan,nan,1.234804497633744177e+03,1.197847719900119500e+03
nan,nan,nan,nan,1.237915087750440762e+03,1.192975978308028289e+03
nan,nan,nan,nan,1.235945777298398298e+03,1.196365655289081587e+03
nan,nan,nan,nan,1.235229940793347168e+03,1.197087816911461687e+03
nan,nan,nan,nan,1.238106879408864870e+03,1.192261711416850403e+03
nan,nan,nan,nan,1.237811098996410919e+03,1.193232417740120582e+03
nan,nan,nan,nan,1.237699192717328742e+03,1.190806960111706530e+03
nan,nan,nan,nan,1.238019537060245966e+03,1.192070878845079733e+03
nan,nan,nan,nan,1.237615910509227206e+03,1.193953604389946804e+03
nan,nan,nan,nan,1.238218084579889819e+03,1.191813341111879254e+03
nan,nan,nan,nan,1.234756403855655208e+03,1.199690735751557213e+03
nan,nan,nan,nan,1.235735558347841334e+03,1.197675041281834410e+03
nan,nan,nan,nan,1.238092858479673851e+03,1.193329906210228273e+03
nan,nan,nan,nan,1.236677327569530689e+03,1.194557253715342313e+03
nan,nan,nan,nan,1.235093369922960164e+03,1.196724073929005044e+03
nan,nan,nan,nan,1.236820815813601257e+03,1.193706217064832344e+03
nan,nan,nan,nan,1.236447742798472973e+03,1.196079433389554652e+03
nan,nan,nan,nan,1.237228190959636777e+03,1.193901675326091890e+03
nan,nan,nan,nan,1.236473103027638444e+03,1.196166623113581409e+03
nan,nan,nan,nan,1.237560629136797616e+03,1.194993034744617944e+03
nan,nan,nan,nan,1.234722587981446850e+03,1.198212896944170552e+03
nan,nan,nan,nan,1.237135539078489273e+03,1.193895853904174146e+03
nan,nan,nan,nan,1.236271251786399262e+03,1.195506269923939499e+03
nan,nan,nan,nan,1.235464988598335594e+03,1.196423692374701659e+03
nan,nan,nan,nan,1.235519121542815810e+03,1.196848637639206345e+03
nan,nan,nan,nan,1.235576292108476082e+03,1.196006906274936682e+03
nan,nan,nan,nan,1.237239740155528125e+03,1.193868695893603899e+03
nan,nan,nan,nan,1.234542220947843362e+03,1.197873090896223857e+03
nan,nan,nan,nan,1.235568726054878198e+03,1.197522567363391317e+03
nan,nan,nan,nan,1.237612544446150196e+03,1.192847079585158554e+03
nan,nan,nan,nan,1.235213994925306679e+03,1.194872403500231485e+03
nan,nan,nan,nan,1.237549755755343995e+03,1.193376206158688547e+03
nan,nan,nan,nan,1.236526650781796889e+03,1.195776645310826552e+03
nan,nan,nan,nan,1.234984188467000422e+03,1.198510012954321610e+03
nan,nan,nan,nan,1.237184273810053810e+03,1.194915317373649486e+03
nan,nan,nan,nan,1.235020055650506720e+03,1.195164341000645663e+03
nan,nan,nan,nan,1.235002905867299432e+03,1.199697161075250278e+03
nan,nan,nan,nan,1.237994923279558407e+03,1.194139337402501496e+03
nan,nan,nan,nan,1.234723102105594080e+03,1.197568555209259330e+03
nan,nan,nan,nan,1.234930568111638649e+03,1.196843963011566075e+03
nan,nan,nan,nan,1.237085416109887319e+03,1.195085888796017343e+03
nan,nan,nan,nan,1.238493348329596301e+03,1.192711724599833133e+03
nan,nan,nan,nan,1.235922765044589823e+03,1.195839268174424433e+03
nan,nan,nan,nan,1.236631064235999929e+03,1.193897409034075736e+03
nan,nan,nan,nan,1.238942765706975479e+03,1.190517620071062993e+03
nan,nan,nan,nan,1.237634338052323528e+03,1.193177500281803077e+03
nan,nan,nan,nan,1.235860165695707792e+03,1.196843584783075812e+03
nan,nan,nan,nan,1.237635104033485732e+03,1.194088735148561000e+03
nan,nan,nan,nan,1.235746957672430199e+03,1.195950617446176921e+03
nan,nan,nan,nan,1.234946977975331947e+03,1.197506790410181111e+03
nan,nan,nan,nan,1.236828842840538755e+03,1.195753500439035406e+03
nan,nan,nan,nan,1.237141970239686998e+03,1.194357688038501692e+03
nan,nan,nan,nan,1.237987637718165161e+03,1.193235236228606254e+03
nan,nan,nan,nan,1.236661718373625490e+03,1.195777526432706281e+03
nan,nan,nan,nan,1.236807803223026895e+03,1.194186353503423334e+03
nan,nan,nan,nan,1.236084784541325689e+03,1.196362972014322850e+03
nan,nan,nan,nan,1.235257199226146440e+03,1.195463299907498595e+03
nan,nan,nan,nan,1.237763170064994029e+03,1.193480212198591516e+03
nan,nan,nan,nan,1.235621229018846861e+03,1.196789704752499574e+03
nan,nan,nan,nan,1.236728238621980154e+03,1.195018148576290514e+03
nan,nan,nan,nan,1.237952929769590810e+03,1.192538060111707637e+03
nan,nan,nan,nan,1.237599787835556072e+03,1.193643851486770473e+03
nan,nan,nan,nan,1.234974159057657744e+03,1.200473404790391214e+03
nan,nan,nan,nan,1.234214232112026593e+03,1.197470727325700182e+03
nan,nan,nan,nan,1.237818134661700014e+03,1.194917996152549222e+03
nan,nan,nan,nan,1.235488546910299647e+03,1.196433697490332634e+03
nan,nan,nan,nan,1.238548008600368348e+03,1.192079128548113886e+03
nan,nan,nan,nan,1.236137525270488140e+03,1.196499390255353319e+03
nan,nan,nan,nan,1.237387834640919209e+03,1.196397089806795975e+03
nan,nan,nan,nan,1.236157088480067159e+03,1.195859208412038925e+03
nan,nan,nan,nan,1.237015387921325100e+03,1.196033743391648159e+03
nan,nan,nan,nan,1.238093473216129951e+03,1.193120798718155356e+03
nan,nan,nan,nan,1.235164682589513632e+03,1.195589353171371386e+03
nan,nan,nan,nan,1.238028911010663933e+03,1.193769841534556690e+03
nan,nan,nan,nan,1.234783113628892806e+03,1.197759045096572663e+03
nan,nan,nan,nan,1.234410473211559520e+03,1.199477454452329766e+03
nan,nan,nan,nan,1.234388012665106089e+03,1.200998997848501403e+03
nan,nan,nan,nan,1.234484869979117775e+03,1.197963197530779325e+03
nan,nan,nan,nan,1.237566241048696611e+03,1.195275539413235720e+03
nan,nan,nan,nan,1.235676601770225943e+03,1.198212634418028756e+03
nan,nan,nan,nan,1.237345985042710254e+03,1.195748665391678742e+03
nan,nan,nan,nan,1.235059392375327889e+03,1.197412755746705443e+03
nan,nan,nan,nan,1.237315882323191090e+03,1.194938391337922894e+03
nan,nan,nan,nan,1.235601833180274980e+03,1.197196520181682445e+03
nan,nan,nan,nan,1.234025281719688564e+03,1.200496947543427268e+03
nan,nan,nan,nan,1.236070253748952382e+03,1.196066969647793258e+03
nan,nan,nan,nan,1.234789080055444174e+03,1.199702868467740700e+03
nan,nan,nan,nan,1.234218653518489418e+03,1.201617844720978837e+03
nan,nan,nan,nan,1.236048042657956557e+03,1.197999134674404104e+03
nan,nan,nan,nan,1.236610673051816775e+03,1.197525938217349903e+03
nan,nan,nan,nan,1.234567011001091032e+03,1.198696451627145507e+03
nan,nan,nan,nan,1.236082351374549489e+03,1.194514758506802536e+03
nan,nan,nan,nan,1.236196112154513685e+03,1.197230350788504893e+03
nan,nan,nan,nan,1.235969212277193947e+03,1.196604082914875562e+03
nan,nan,nan,nan,1.234390442521127852e+03,1.200870773296800508e+03
nan,nan,nan,nan,1.235529449040204327e+03,1.198116198140594634e+03
nan,nan,nan,nan,1.235379532187408358e+03,1.196980731657701654e+03
nan,nan,nan,nan,1.235061521104682924e+03,1.197672458838321290e+03
nan,nan,nan,nan,1.237039303874701773e+03,1.197722362973495365e+03
nan,nan,nan,nan,1.237203242584459986e+03,1.196991543960049967e+03
nan,nan,nan,nan,1.237271444849753607e+03,1.197337489741172021e+03
nan,nan,nan,nan,1.237716817035553731e+03,1.195907792518901033e+03
nan,nan,nan,nan,1.236756452344706531e+03,1.197159414218926031e+03
nan,nan,nan,nan,1.236879890225042118e+03,1.196524014681333028e+03
nan,nan,nan,nan,1.238175921583483387e+03,1.195122871000987743e+03
nan,nan,nan,nan,1.234631419103153348e+03,1.198453564155264075e+03
nan,nan,nan,nan,1.236348071019413055e+03,1.195983507442545488e+03
nan,nan,nan,nan,1.237030531337940147e+03,1.197306380893342066e+03
nan,nan,nan,nan,1.237717403610703968e+03,1.196138291547104473e+03
nan,nan,nan,nan,1.234716894821243386e+03,1.198654027056491259e+03
nan,nan,nan,nan,1.235148683132398901e+03,1.198632901524356157e+03
nan,nan,nan,nan,1.238342199819652024e+03,1.196583052390731609e+03
nan,nan,nan,nan,1.237882217149543749e+03,1.196625946026428210e+03
nan,nan,nan,nan,1.236062367589643145e+03,1.199275860167444307e+03
nan,nan,nan,nan,1.237005582352646343e+03,1.198946394150867263e+03
nan,nan,nan,nan,1.235604026202278874e+03,1.199120677243569389e+03
nan,nan,nan,nan,1.237350700311088531e+03,1.196321276519638332e+03
nan,nan,nan,nan,1.237022990735563553e+03,1.198184672808126834e+03
nan,nan,nan,nan,1.237411381419591407e+03,1.197170744642501404e+03
nan,nan,nan,nan,1.237109548333078010e+03,1.196971111226458788e+03
nan,nan,nan,nan,1.237974922642895535e+03,1.196406143514657742e+03
nan,nan,nan,nan,1.238958418687760741e+03,1.196657046873922809e+03
nan,nan,nan,nan,1.237489946401462475e+03,1.198510395265000852e+03
nan,nan,nan,nan,1.238546579663537841e+03,1.196841585338345794e+03
nan,nan,nan,nan,1.236040782434491121e+03,1.203925701373405900e+03
nan,nan,nan,nan,1.235934197307580462e+03,1.199590581932655368e+03
nan,nan,nan,nan,1.238853760857417456e+03,1.198291713055775972e+03
nan,nan,nan,nan,1.238507733033192380e+03,1.199369927224713592e+03
nan,nan,nan,nan,1.238460634822955853e+03,1.198365706308627068e+03
nan,nan,nan,nan,1.237511524373692509e+03,1.200060245797817515e+03
nan,nan,nan,nan,1.238563431339286581e+03,1.196437440872716252e+03
nan,nan,nan,nan,1.240089970171716686e+03,1.195276308253087336e+03
nan,nan,nan,nan,1.239560581307741586e+03,1.198307568184804268e+03
nan,nan,nan,nan,1.238233542419971855e+03,1.198758949718066560e+03
nan,nan,nan,nan,1.239869700117720640e+03,1.196103359747613695e+03
nan,nan,nan,nan,1.238461581446685159e+03,1.201039457725825741e+03
nan,nan,nan,nan,1.240129497099003629e+03,1.196424368079801752e+03
nan,nan,nan,nan,1.238160085797269403e+03,1.198972704883171900e+03
nan,nan,nan,nan,1.240308308457607609e+03,1.197868886454057019e+03
nan,nan,nan,nan,1.237012144903353601e+03,1.200757503595526259e+03
nan,nan,nan,nan,1.240635088119325474e+03,1.198384437658402021e+03
nan,nan,nan,nan,1.238669702033672138e+03,1.199213612932792785e+03
nan,nan,nan,nan,1.236821401272930416e+03,1.202173611499980325e+03
nan,nan,nan,nan,1.236768974849071128e+03,1.201933309364288561e+03
nan,nan,nan,nan,1.240053705042201045e+03,1.200470648616401832e+03
nan,nan,nan,nan,1.237675407017327871e+03,1.201649835182166044e+03
nan,nan,nan,nan,1.238380136419244536e+03,1.202467663811243028e+03
nan,nan,nan,nan,1.237164431382793282e+03,1.202118324757781238e+03
nan,nan,nan,nan,1.240689466354506749e+03,1.200180169753464043e+03
nan,nan,nan,nan,1.240496704954540746e+03,1.204288920157496705e+03
nan,nan,nan,nan,1.238089225086609531e+03,1.203142837610151901e+03
nan,nan,nan,nan,1.238774035222248585e+03,1.200846038809147331e+03
nan,nan,nan,nan,1.239371952217238459e+03,1.202764044919042362e+03
nan,nan,nan,nan,1.240634388398102146e+03,1.202094605135518805e+03
nan,nan,nan,nan,1.240818425083741658e+03,1.203120844373312138e+03
nan,nan,nan,nan,1.239258819077996577e+03,1.201597609224649887e+03
nan,nan,nan,nan,1.240115707681590266e+03,1.203903892696577032e+03
nan,nan,nan,nan,1.241359175411029810e+03,1.200411607323656199e+03
nan,nan,nan,nan,1.238966165808121332e+03,1.204519314215154509e+03
nan,nan,nan,nan,1.240372890729136316e+03,1.204483077181367207e+03
nan,nan,nan,nan,1.241171581236924567e+03,1.202320410244831237e+03
nan,nan,nan,nan,1.241020797942614990e+03,1.203173436210909131e+03
nan,nan,nan,nan,1.239135430477427008e+03,1.205134466451501567e+03
nan,nan,nan,nan,1.240947140616750630e+03,1.201889629370457669e+03
nan,nan,nan,nan,1.237885184321607994e+03,1.203169197040146628e+03
nan,nan,nan,nan,1.239736586963232185e+03,1.205467050247196767e+03
nan,nan,nan,nan,1.238546544269610422e+03,1.202777015942290973e+03
nan,nan,nan,nan,1.241103021078383335e+03,1.202612052334096916e+03
nan,nan,nan,nan,1.239110892336500683e+03,1.203442206527604412e+03
nan,nan,nan,nan,1.239898334969622510e+03,1.203725138412297383e+03
nan,nan,nan,nan,1.239376186249690818e+03,1.201824787836790620e+03
nan,nan,nan,nan,1.239853591492150372e+03,1.202162622341781343e+03
nan,nan,nan,nan,1.238277278598593512e+03,1.201890466810607904e+03
nan,nan,nan,nan,1.240626956872387609e+03,1.201670233130382258e+03
nan,nan,nan,nan,1.239891813624931956e+03,1.203715358932401841e+03
nan,nan,nan,nan,1.236684082312166993e+03,1.203051097586560672e+03
nan,nan,nan,nan,1.239320566678929708e+03,1.202505824927892490e+03
nan,nan,nan,nan,1.236868313971183397e+03,1.202394998952420337e+03
nan,nan,nan,nan,1.239905130570328993e+03,1.203006866775935578e+03
nan,nan,nan,nan,1.236970184211648757e+03,1.202644580233298257e+03
nan,nan,nan,nan,1.240841693901786357e+03,1.202982600213749947e+03
nan,nan,nan,nan,1.237702552468452723e+03,1.202131320016608242e+03
nan,nan,nan,nan,1.241090223861197956e+03,1.201770382192513352e+03
nan,nan,nan,nan,1.236656118603702453e+03,1.203882161419958493e+03
nan,nan,nan,nan,1.238732035009586070e+03,1.205407051599936040e+03
nan,nan,nan,nan,1.239458218907766195e+03,1.202091120042304510e+03
nan,nan,nan,nan,1.238242948670819715e+03,1.202560361716294210e+03
nan,nan,nan,nan,1.237571493502339536e+03,1.202179956099890660e+03
nan,nan,nan,nan,1.237840826471029459e+03,1.202379024561132837e+03
nan,nan,nan,nan,1.238774564758374254e+03,1.201872591986551015e+03
nan,nan,nan,nan,1.239261516402296138e+03,1.200924574117520024e+03
nan,nan,nan,nan,1.236529155745684193e+03,1.202376898243629512e+03
nan,nan,nan,nan,1.236679026989009344e+03,1.201648383747867683e+03
nan,nan,nan,nan,1.239383892373843992e+03,1.198698476382814988e+03
nan,nan,nan,nan,1.238970222090144944e+03,1.198082413421982437e+03
nan,nan,nan,nan,1.237483977598431011e+03,1.199885825900889131e+03
nan,nan,nan,nan,1.239590576923932531e+03,1.197080083427400041e+03
nan,nan,nan,nan,1.239955105026791898e+03,1.195940638227732506e+03
nan,nan,nan,nan,1.239058113640151987e+03,1.195782632705558171e+03
nan,nan,nan,nan,1.239507135978352608e+03,1.195805834374435562e+03
nan,nan,nan,nan,1.239082775774965512e+03,1.196163235709982018e+03
nan,nan,nan,nan,1.236417775985107028e+03,1.199132989270977532e+03
nan,nan,nan,nan,1.237037847476129173e+03,1.196570375200832132e+03
nan,nan,nan,nan,1.237876001557160407e+03,1.196042103542220957e+03
nan,nan,nan,nan,1.236978927885041230e+03,1.198860331494760658e+03
nan,nan,nan,nan,1.237119365662277005e+03,1.198938731875680105e+03
nan,nan,nan,nan,1.238761431401083883e+03,1.196001414656109318e+03
nan,nan,nan,nan,1.236811889488577208e+03,1.198226585487403327e+03
nan,nan,nan,nan,1.236295349748616218e+03,1.199312848118517195e+03
nan,nan,nan,nan,1.235904892542210519e+03,1.200665694687942505e+03
nan,nan,nan,nan,1.237168888407028135e+03,1.196682750605492174e+03
nan,nan,nan,nan,1.234764042897682884e+03,1.202612668455132962e+03
nan,nan,nan,nan,1.235751764937052258e+03,1.200647872364802424e+03
nan,nan,nan,nan,1.238257634752681497e+03,1.195314393525998639e+03
nan,nan,nan,nan,1.234734891267399234e+03,1.200291752395045705e+03
nan,nan,nan,nan,1.235546654523682264e+03,1.199056156161671197e+03
nan,nan,nan,nan,1.237128540709099070e+03,1.197828865737078104e+03
nan,nan,nan,nan,1.236376111453470685e+03,1.198805988541805618e+03
nan,nan,nan,nan,1.235407287223160438e+03,1.198397453630518157e+03
nan,nan,nan,nan,1.235335380345306248e+03,1.197495853207298296e+03
nan,nan,nan,nan,1.236413464250675361e+03,1.195708473666860527e+03
nan,nan,nan,nan,1.237306362575377989e+03,1.197812545503990577e+03
nan,nan,nan,nan,1.236908963745124311e+03,1.196371670422118768e+03
nan,nan,nan,nan,1.235128658252219566e+03,1.196174462721007103e+03
nan,nan,nan,nan,1.234566367110048532e+03,1.198169557865691559e+03
nan,nan,nan,nan,1.235092095945116398e+03,1.198206052757418092e+03
nan,nan,nan,nan,1.234100644797504401e+03,1.202171782842808852e+03
nan,nan,nan,nan,1.233469581480140505e+03,1.203923451769798248e+03
nan,nan,nan,nan,1.235235270418097798e+03,1.198259830532964997e+03
nan,nan,nan,nan,1.236794603148691976e+03,1.194957401012010450e+03
nan,nan,nan,nan,1.235450906236831770e+03,1.198465071257993941e+03
nan,nan,nan,nan,1.236737758672757991e+03,1.195307359890525731e+03
nan,nan,nan,nan,1.236481646276962920e+03,1.196655600484836896e+03
nan,nan,nan,nan,1.235637914465611857e+03,1.198158473835890163e+03
nan,nan,nan,nan,1.233523692943203969e+03,1.203260354293637647e+03
nan,nan,nan,nan,1.233327076764131789e+03,1.201731677940822919e+03
nan,nan,nan,nan,1.236627059067775917e+03,1.195475284158395880e+03
nan,nan,nan,nan,1.233461957475685949e+03,1.202069018333398390e+03
nan,nan,nan,nan,1.236203413667075438e+03,1.197566664154307091e+03
nan,nan,nan,nan,1.236575476033443920e+03,1.196646863053728794e+03
nan,nan,nan,nan,1.235691453154618102e+03,1.199073038116254111e+03
nan,nan,nan,nan,1.236004141192876887e+03,1.197294752743621757e+03
nan,nan,nan,nan,1.235707914286585947e+03,1.199380973206465342e+03
nan,nan,nan,nan,1.232933895614047970e+03,1.197276204366275124e+03
nan,nan,nan,nan,1.234655471286846478e+03,1.196858859193499029e+03
nan,nan,nan,nan,1.233208990291633199e+03,1.196815278685049634e+03
nan,nan,nan,nan,1.234112638125738385e+03,1.197766302381341347e+03
nan,nan,nan,nan,1.233496139313356480e+03,1.196987946956096039e+03
nan,nan,nan,nan,1.233945764375861017e+03,1.197446567727980664e+03
nan,nan,nan,nan,1.236474698322784661e+03,1.199454666509056096e+03
nan,nan,nan,nan,1.234749939429353390e+03,1.201049292998771762e+03
nan,nan,nan,nan,1.234988878275836441e+03,1.198051158193431093e+03
nan,nan,nan,nan,1.236442885615963178e+03,1.199942619920057268e+03
nan,nan,nan,nan,1.233744354634344745e+03,1.202088383395647043e+03
nan,nan,nan,nan,1.236059410358107925e+03,1.200470964979643213e+03
nan,nan,nan,nan,1.233447593968558067e+03,1.198980181258970788e+03
nan,nan,nan,nan,1.236540606429559830e+03,1.198506412467139626e+03
nan,nan,nan,nan,1.232497783640719490e+03,1.196510670132767700e+03
nan,nan,nan,nan,1.235343857225684815e+03,1.199576316048204717e+03
nan,nan,nan,nan,1.234897617799427280e+03,1.198645958556428013e+03
nan,nan,nan,nan,1.235784802101665036e+03,1.197404070939270241e+03
nan,nan,nan,nan,1.236404189751938247e+03,1.198382937468962837e+03
nan,nan,nan,nan,1.233895170961469375e+03,1.194155518101568759e+03
nan,nan,nan,nan,1.233607699281232499e+03,1.194943542313106036e+03
nan,nan,nan,nan,1.232963950239104179e+03,1.192843615699858674e+03
nan,nan,nan,nan,1.234734618497701376e+03,1.194817025216446382e+03
nan,nan,nan,nan,1.235444662051324030e+03,1.195683252251638123e+03
nan,nan,nan,nan,1.235494853702248292e+03,1.196347277937445597e+03
nan,nan,nan,nan,1.234187250830565745e+03,1.191997345742296602e+03
nan,nan,nan,nan,1.235710070765332603e+03,1.194269140497432545e+03
nan,nan,nan,nan,1.232635612734191909e+03,1.195300011599824984e+03
nan,nan,nan,nan,1.234953572289333806e+03,1.192850999612094256e+03
nan,nan,nan,nan,1.233736845405757094e+03,1.192076238178896801e+03
nan,nan,nan,nan,1.233654125310030850e+03,1.191665370404185978e+03
nan,nan,nan,nan,1.235552600455094080e+03,1.193689921178844997e+03
nan,nan,nan,nan,1.233709308898290374e+03,1.194823272789529028e+03
nan,nan,nan,nan,1.232859559988214187e+03,1.193080564078618636e+03
nan,nan,nan,nan,1.234252049481835684e+03,1.189930395172031467e+03
nan,nan,nan,nan,1.233068001091009364e+03,1.196146301378125600e+03
nan,nan,nan,nan,1.234172841085460959e+03,1.191088969655156689e+03
nan,nan,nan,nan,1.233327021061208143e+03,1.193071107039059370e+03
nan,nan,nan,nan,1.233064279326880069e+03,1.194671970911731023e+03
nan,nan,nan,nan,1.235382484189304250e+03,1.190956405195656544e+03
nan,nan,nan,nan,1.233545577604724940e+03,1.192523846588225524e+03
nan,nan,nan,nan,1.232624596484441781e+03,1.195013846577533741e+03
nan,nan,nan,nan,1.234971689193366501e+03,1.189568274567444405e+03
nan,nan,nan,nan,1.235643606441812835e+03,1.189255948862426067e+03
nan,nan,nan,nan,1.233091865233873932e+03,1.195236059948339516e+03
nan,nan,nan,nan,1.233852139969099653e+03,1.191905746461450235e+03
nan,nan,nan,nan,1.232890332787377247e+03,1.196338122343482155e+03
nan,nan,nan,nan,1.234818707660479276e+03,1.191433787840331661e+03
nan,nan,nan,nan,1.233089525400261437e+03,1.195708849789426722e+03
nan,nan,nan,nan,1.234061643463511700e+03,1.191328281635721396e+03
nan,nan,nan,nan,1.233919472677435351e+03,1.193190368817132821e+03
nan,nan,nan,nan,1.235608714526967788e+03,1.188386390284322033e+03
nan,nan,nan,nan,1.234998604230786441e+03,1.189594191236221150e+03
nan,nan,nan,nan,1.233650071588792571e+03,1.195389876470458830e+03
nan,nan,nan,nan,1.234344293587748780e+03,1.192811475716803898e+03
nan,nan,nan,nan,1.233788102132063614e+03,1.194795636832845958e+03
nan,nan,nan,nan,1.233903278117215450e+03,1.192943978406940914e+03
nan,nan,nan,nan,1.234653764152963504e+03,1.191752832535546759e+03
nan,nan,nan,nan,1.234634773030415772e+03,1.192593386341812220e+03
nan,nan,nan,nan,1.232501959408763469e+03,1.197364803092483271e+03
nan,nan,nan,nan,1.234705999446034639e+03,1.192659476392487932e+03
nan,nan,nan,nan,1.235049419663543858e+03,1.191710547882587207e+03
nan,nan,nan,nan,1.235220465366912094e+03,1.190811857446004069e+03
nan,nan,nan,nan,1.233395911277048071e+03,1.197018820832611482e+03
nan,nan,nan,nan,1.235298454144822017e+03,1.190634808441383257e+03
nan,nan,nan,nan,1.235978175078018921e+03,1.189126141204611940e+03
nan,nan,nan,nan,1.234102984236631983e+03,1.195857860691590304e+03
nan,nan,nan,nan,1.233281500119858720e+03,1.195997211706373491e+03
nan,nan,nan,nan,1.233876638474731863e+03,1.196528608294819378e+03
nan,nan,nan,nan,1.234988505072232101e+03,1.193328825558033259e+03
nan,nan,nan,nan,1.235633938721777668e+03,1.191483499437933006e+03
nan,nan,nan,nan,1.234330039397459359e+03,1.195538657032379660e+03
nan,nan,nan,nan,1.233990228636422671e+03,1.196099032035629079e+03
nan,nan,nan,nan,1.235689026078166307e+03,1.191419270525441334e+03
nan,nan,nan,nan,1.233382135722240264e+03,1.196269479369728970e+03
nan,nan,nan,nan,1.234933360390314419e+03,1.194210037738994743e+03
nan,nan,nan,nan,1.233131710978823321e+03,1.195414131224359153e+03
nan,nan,nan,nan,1.234217092676890161e+03,1.196304643218482852e+03
nan,nan,nan,nan,1.233320490667430931e+03,1.193685834679965183e+03
nan,nan,nan,nan,1.235329694411878563e+03,1.193718792668413244e+03
nan,nan,nan,nan,1.235081491358558424e+03,1.195131594375312943e+03
nan,nan,nan,nan,1.235032799439367182e+03,1.193730709075953882e+03
nan,nan,nan,nan,1.234650290574245673e+03,1.195718319299294080e+03
nan,nan,nan,nan,1.234522263465565402e+03,1.195982474707745951e+03
nan,nan,nan,nan,1.232798113282833583e+03,1.193914329091673835e+03
nan,nan,nan,nan,1.234050044981874180e+03,1.195775092372316522e+03
nan,nan,nan,nan,1.235155311061310385e+03,1.194403317125226067e+03
nan,nan,nan,nan,1.235715561882574548e+03,1.194356599122881562e+03
nan,nan,nan,nan,1.232538221390911303e+03,1.194712191650647583e+03
nan,nan,nan,nan,1.234628171986564439e+03,1.195963609114827022e+03
nan,nan,nan,nan,1.235137717231925308e+03,1.196597435939351271e+03
nan,nan,nan,nan,1.234420188214506197e+03,1.196123774229323317e+03
nan,nan,nan,nan,1.234345343330737251e+03,1.195328252841780568e+03
nan,nan,nan,nan,1.235074208051638152e+03,1.195316880720265544e+03
nan,nan,nan,nan,1.234047881816208474e+03,1.194187354545726976e+03
nan,nan,nan,nan,1.232916035731566126e+03,1.193610758752470929e+03
