run_key,filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
20250925_noon5237,noon5237,noon5237,9393,9393,2025-09-25 12:22:55,2025-09-25 12:25:55,,0.0166666666666666,60.0,0.15,-3.8977088535387354,1.2712266616077423,2.834401158830492,3.036182922008112,6.43455174749156,0.3756495155576281,12.270824257313606,1.9828693972063105,-0.5846563280308101,0.1906839992411613,0.4251601738245738,0.4554274383012168,0.965182762123734,0.0563474273336442,1.840623638597041,0.2974304095809466
20250926_dotrefound,dotrefound,dotrefound,4058,4058,2025-09-26 15:18:52,2025-09-29 10:57:02,,0.0166666666666666,60.0,0.15,27.63650801160022,19.597687758386588,-32.33361310243958,44.18350326397898,11.7200511030179,2.5413771256623163,20.62044712008549,3.635263409670325,4.145476201740033,2.939653163757988,-4.850041965365937,6.627525489596846,1.7580076654526848,0.3812065688493474,3.0930670680128234,0.5452895114505486
20250926_fanoff5237,fanoff5237,fanoff5237,9129,9129,2025-09-26 10:08:40,2025-09-26 10:11:39,,0.0166666666666666,60.0,0.15,-0.6910735350324191,1.2561142534957086,-2.301200997015896,3.154521442508469,6.297423404956408,0.2990277785203594,10.924999808030408,1.2454834835821589,-0.1036610302548628,0.1884171380243562,-0.3451801495523843,0.4731782163762703,0.9446135107434612,0.0448541667780539,1.638749971204561,0.1868225225373238
20250926_minutely,minutely,minutely,198,198,2025-09-26 10:30:27,2025-09-26 13:47:31,,0.0166666666666666,60.0,0.15,-13.173199555819233,11.924882101711717,-8.706467236751319,21.40333384864624,7.913845631639046,1.384229419190053,15.024192609889678,3.847330432632293,-1.975979933372885,1.7887323152567574,-1.305970085512698,3.210500077296936,1.1870768447458568,0.2076344128785079,2.2536288914834515,0.5770995648948439
20250926_morning5237,morning5237,morning5237,9176,9176,2025-09-26 09:59:31,2025-09-26 10:02:30,,0.0166666666666666,60.0,0.15,-1.224019003921848,1.3763238780258258,2.288621398320395,3.1432761106153566,6.573287130729058,0.6138715267977606,9.686202465016006,1.477066421304304,-0.1836028505882772,0.2064485817038738,0.3432932097480592,0.4714914165923035,0.9859930696093588,0.092080729019664,1.4529303697524008,0.2215599631956456
20250929_fanoff5237,fanoff5237,fanoff5237,8799,8799,2025-09-29 11:08:11,2025-09-29 11:11:11,,0.0166666666666666,60.0,0.15,-0.249506614639675,1.6472552938435887,6.362462182248297,3.144062487057114,6.536061623824044,0.669027526139217,8.96470741970684,1.1250057770958108,-0.0374259921959512,0.2470882940765383,0.9543693273372446,0.4716093730585671,0.9804092435736066,0.1003541289208825,1.344706112956026,0.1687508665643716
20250929_morning5237,morning5237,morning5237,8458,8458,2025-09-29 11:03:06,2025-09-29 11:06:05,,0.0166666666666666,60.0,0.15,0.6724516820980692,1.7291989789550908,7.506342504036126,3.1928665314039133,7.190207329956827,0.8966633419098646,8.55172860226233,1.1283485446904369,0.1008677523147103,0.2593798468432636,1.125951375605419,0.478929979710587,1.078531099493524,0.1344995012864797,1.2827592903393494,0.1692522817035655
20251014_minutelyovernight,minutelyovernight,minutelyovernight,2490,2490,2025-10-14 17:24:29,2025-10-16 10:54:06,,0.0166666666666666,60.0,0.15,48.38592885510694,115.91514814218785,-57.40892064262536,112.81445546279656,13.669022838707145,10.666988939223952,13.456026699847005,8.701265244697083,7.257889328266041,17.387272221328175,-8.611338096393803,16.922168319419484,2.050353425806071,1.6000483408835928,2.01840400497705,1.3051897867045623
20251016_minutely,minutely,minutely,1130,1130,2025-10-16 13:32:39,2025-10-17 08:21:57,,0.0166666666666666,60.0,0.15,38.70906459451083,32.04127483813092,46.78147449296875,44.29842701849969,14.814996696283457,2.1218354195166094,19.86191107089376,3.6349234685380143,5.806359689176624,4.806191225719638,7.017221173945312,6.644764052774953,2.222249504442518,0.3182753129274914,2.979286660634064,0.5452385202807021
20251017_minutely,minutely,minutely,2178,2178,2025-10-17 09:05:42,2025-10-18 21:23:03,,0.0166666666666666,60.0,0.15,-145.42549568608703,51.51043776222596,22.59849519454984,27.56710836561842,16.44934577844363,2.5936897985858764,20.25280424556811,5.615038183334176,-21.813824352913056,7.726565664333893,3.3897742791824754,4.135066254842763,2.467401866766544,0.3890534697878814,3.0379206368352167,0.8422557275001263
